Restaurant Name,Total Reviews,Reviewer,Review Text,Rating
Pai Northern Thai Kitchen,3788,Katie Z.,"10/10 I would visit again
Got the recommendation from a local and so glad we visited! 
Super cool decor and very friendly staff. 
My date ordered a Thai iced tea and loved it! I enjoyed the sangria, it's homemade and delicious. 
I had the chicken pad Thai and would recommend it. 
.",5
Pai Northern Thai Kitchen,3788,Laura S.,"Awesome and authentic Thai restaurant with a dope hipster vibe.
Came here with 2 coworkers around 8 pm on a weeknight and had to wait about 30 minutes, but worth it! It's actually pretty spacious if they take you to the back room area.
Grabong is the perfect appetizer to share! It's a bundle of fried squash fritters with a delicious dipping sauce.
I got the braised beef khao soi dish as my entree. The noodles were perfect and it was nice to have braised beef in a Thai dish, which isn't the norm.",5
Pai Northern Thai Kitchen,3788,Melissa C.,"I came here on a Saturday for dinner with a large group. We made reservations ahead of time because our group was over 9 people. When we arrived it was packed at the front and I knew the food would be amazing.
I had the Khao Soi with beef. The presentations was nice with lots of dry crispy noodles poking up from the rich flavoured curry. It was mildly spicy but it was just right for myself. The server was very helpful and made small conversations with us.
Overall a wonderful experience and I definitely will be back to try other dishes. Perhaps I'll try a drink next time too!",5
Pai Northern Thai Kitchen,3788,Thomas L.,"Heard locally that this was one of the best Thai places in Toronto so had to give it a try!
The vibe of the restaurant was definitely pub-like. However it was a very friendly place and the service was excellent. The only downside was the food was alright.
We ordered basically everything on the menu to try such as the Tom yum soup, pad Thai, the fish, panang chicken and etc.
The food wasn't very hot in general and it's presentation seemed either rush or just no real effort in presenting the dish. 
However it was a very fun experience, and a great place to kick it around with friends",3
Pai Northern Thai Kitchen,3788,Layla A.,"This place is BIG but it's also PACKED so be prepared. We came here for a friends dinner party. If you have a group of more than 8 people, I strongly recommend making res otherwise you're going to be waiting foooorever. 
The service and servers in general are quite nice but kind of slow. You can't come here, hope to be seated quick, eat and leave. This is a camp out. Literally. 
I got the Tum Yum flavoured soup with shrimps. It's was okayyy. There were a lot of tomatoes. Like 11 and I'm not a fan of tomatoes. However, the portion size was quite big. I didn't finish it because it was shareable. And it comes with this flame thing to keep it warm which was nice. 
My friends tried a whole bunch of other stuff that they really liked. And everything is practically under $20 for large portions which is nice. 
The atmosphere is also nice although it can get loud real quick. Also, there are stairs that lead down so if you have kids in strollers be ready to carry.  
Overall a good experience.",4
Pai Northern Thai Kitchen,3788,Angela C.,"Haven't even tasted the food because I've been waiting for an hour after being told it would be a 25 minute wait. Apparently the restaurant staff are incapable of asking table squatters to leave. 20 minutes ago we were told that this table was finished eating and we would be able to be seated shortly and yet, where are we? Not seated. Waiting. Starving. Confused. :( 
Will update if food was worth.",1
Pai Northern Thai Kitchen,3788,Angelica A.,"Pai has one of the best Pad Thai I've ever had (no ketchup was used). It's crunchy and flavourful. I really like the ambiance and the music they play. Always crowded but with very good reason. 
The service is always quick at lunch time and my plate is always empty within five minutes of the server putting it on the table.",4
Pai Northern Thai Kitchen,3788,Benzi Y.,"Staying around the downtown core really has it's benefits.  One of them, is that you get to try all the modern and trendy restaurants that are making waves in the community.  Good friend of mines mentioned that this place would be amazing, and after experiencing the food myself, I have to say that it is pretty stellar.  I have been to quite a few thai resturants in my lifetime as well as travelled to Thailand quite a few times and will validate the authenticity of the food here is pretty much as good as you can get in Toronto.  
One thing to note is that this place is always busy and you are going to be expected to wait at least 30-40 mins if you do not beat the rush after work that comes down here to experience the vibes of this place.  The neat thing is that they have a waiting area/bar that you can chill in an have drinks, until a spot becomes available as well as seats to rest if you need it after a long day of work.  Friends and I were lucky and only waited 15 mins or so before they opened the back (I heard it only opens after a certain period of time) and we got to go in.
We had a few appetizers which included the lemongrass chicken wings and I had my rice with egg and crispy pork which I think was a good choice in hindsight.  Their pork skewers were also amazing and probably won the appetizer of the night as we had a few and probably one of the better skewers I have ever had.  Overall, the vibes were nice, service was good and food was great and hence, will definitely come back to try the many different things on their menu.  
On a side note, relatively on the expensive side for Thai food, but I guess you get what you paid for.",4
Pai Northern Thai Kitchen,3788,Curt D.,Very good food.  Fun place... decor and food aren't connected but both were very good in their own way.  About 1 hour wait but worth it.,5
Pai Northern Thai Kitchen,3788,Gwen N.,"Currently my favourite Thai spot in Toronto! I've been here numerous times and have never been disappointed. I've ordered most of the dishes on the menu so I'l only mention my highlights. 
Papaya salad - Huge serving compared to other places I've been to. The aroma and flavours are all reminiscent of SE Asia, with very strong and bold flavours. I got the salted crab variation and there were many pieces of crab included. I was expecting maybe 2-3 pieces! The pork rinds are also a welcome touch of texture. 
Sai Ua Platter (Northern Thai Sausage) - pork sausages, sticky rice and a Thai relish that reminded me of a Vietnamese noodle soup called bun rieu. Sausages had a balanced taste of all the spices and went well with the relish. Sticky rice acted as a good palette cleanser between the salty items. 
Gaeng Hunglay Ox Tail - an oxtail curry that was so tender. A perfect entree dish! 
Other items that are my usual favourites include the pad thai, khao soi, and pa gra prow, however, these are dishes you can get at the other Chef Nuit restaurants. 
Reservations are recommended (if you can get them) but they do allow walk-ins. I've never had to wait longer than 30 mins for a walk-in. Parking is hard to find during peak hours so I would recommend public transit if you can. Service is always friendly but can be a bit slow at times.",5
